ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
AMZN,FY2023,Q1,revenue,127358000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-28,0001018724-23-000008,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,id5a05ce5ce084612b9b02c88a7bcfc49_D20230101-20230331,DIRECT_QUARTER,PASS
AMZN,FY2023,Q2,revenue,134383000000.0,iso4217:USD,2023-04-01,2023-06-30,2023-08-04,0001018724-23-000012,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-10,DIRECT_QUARTER,PASS
AMZN,FY2023,Q3,revenue,143083000000.0,iso4217:USD,2023-07-01,2023-09-30,2023-10-27,0001018724-23-000018,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-10,DIRECT_QUARTER,PASS
AMZN,FY2023,Q4,revenue,169961000000.0,iso4217:USD,,2023-12-31,2024-02-02,0001018724-24-000008,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
AMZN,FY2023,Q1,operating_income,4774000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-28,0001018724-23-000008,us-gaap:OperatingIncomeLoss,id5a05ce5ce084612b9b02c88a7bcfc49_D20230101-20230331,DIRECT_QUARTER,PASS
AMZN,FY2023,Q2,operating_income,7681000000.0,iso4217:USD,2023-04-01,2023-06-30,2023-08-04,0001018724-23-000012,us-gaap:OperatingIncomeLoss,c-10,DIRECT_QUARTER,PASS
AMZN,FY2023,Q3,operating_income,11188000000.0,iso4217:USD,2023-07-01,2023-09-30,2023-10-27,0001018724-23-000018,us-gaap:OperatingIncomeLoss,c-10,DIRECT_QUARTER,PASS
AMZN,FY2023,Q4,operating_income,13209000000.0,iso4217:USD,,2023-12-31,2024-02-02,0001018724-24-000008,us-gaap:OperatingIncomeLoss,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
AMZN,FY2023,Q1,pretax_income,4119000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-28,0001018724-23-000008,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,id5a05ce5ce084612b9b02c88a7bcfc49_D20230101-20230331,DIRECT_QUARTER,PASS
AMZN,FY2023,Q2,pretax_income,7563000000.0,iso4217:USD,2023-04-01,2023-06-30,2023-08-04,0001018724-23-000012,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,c-10,DIRECT_QUARTER,PASS
AMZN,FY2023,Q3,pretax_income,12189000000.0,iso4217:USD,2023-07-01,2023-09-30,2023-10-27,0001018724-23-000018,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,c-10,DIRECT_QUARTER,PASS
AMZN,FY2023,Q4,pretax_income,13686000000.0,iso4217:USD,,2023-12-31,2024-02-02,0001018724-24-000008,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
AMZN,FY2023,Q1,income_tax_expense,948000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-28,0001018724-23-000008,us-gaap:IncomeTaxExpenseBenefit,id5a05ce5ce084612b9b02c88a7bcfc49_D20230101-20230331,DIRECT_QUARTER,PASS
AMZN,FY2023,Q2,income_tax_expense,804000000.0,iso4217:USD,2023-04-01,2023-06-30,2023-08-04,0001018724-23-000012,us-gaap:IncomeTaxExpenseBenefit,c-10,DIRECT_QUARTER,PASS
AMZN,FY2023,Q3,income_tax_expense,2306000000.0,iso4217:USD,2023-07-01,2023-09-30,2023-10-27,0001018724-23-000018,us-gaap:IncomeTaxExpenseBenefit,c-10,DIRECT_QUARTER,PASS
AMZN,FY2023,Q4,income_tax_expense,3062000000.0,iso4217:USD,,2023-12-31,2024-02-02,0001018724-24-000008,us-gaap:IncomeTaxExpenseBenefit,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
AMZN,FY2023,Q1,operating_cash_flow,4788000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-28,0001018724-23-000008,us-gaap:NetCashProvidedByUsedInOperatingActivities,id5a05ce5ce084612b9b02c88a7bcfc49_D20230101-20230331,DIRECT_QUARTER,PASS
AMZN,FY2023,Q2,operating_cash_flow,16476000000.0,iso4217:USD,2023-04-01,2023-06-30,2023-08-04,0001018724-23-000012,us-gaap:NetCashProvidedByUsedInOperatingActivities,c-10,DIRECT_QUARTER,PASS
AMZN,FY2023,Q3,operating_cash_flow,21217000000.0,iso4217:USD,2023-07-01,2023-09-30,2023-10-27,0001018724-23-000018,us-gaap:NetCashProvidedByUsedInOperatingActivities,c-10,DIRECT_QUARTER,PASS
AMZN,FY2023,Q4,operating_cash_flow,42465000000.0,iso4217:USD,,2023-12-31,2024-02-02,0001018724-24-000008,us-gaap:NetCashProvidedByUsedInOperatingActivities,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
AMZN,FY2023,Q1,capex,14207000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-28,0001018724-23-000008,us-gaap:PaymentsToAcquireProductiveAssets,id5a05ce5ce084612b9b02c88a7bcfc49_D20230101-20230331,DIRECT_QUARTER,PASS
AMZN,FY2023,Q2,capex,11455000000.0,iso4217:USD,2023-04-01,2023-06-30,2023-08-04,0001018724-23-000012,us-gaap:PaymentsToAcquireProductiveAssets,c-10,DIRECT_QUARTER,PASS
AMZN,FY2023,Q3,capex,12479000000.0,iso4217:USD,2023-07-01,2023-09-30,2023-10-27,0001018724-23-000018,us-gaap:PaymentsToAcquireProductiveAssets,c-10,DIRECT_QUARTER,PASS
AMZN,FY2023,Q4,capex,14588000000.0,iso4217:USD,,2023-12-31,2024-02-02,0001018724-24-000008,us-gaap:PaymentsToAcquireProductiveAssets,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
